OFC_DESC,OC_DIST_NUM,OC_NM_LST,OC_NM_FRST,filing_period,RPT_ZIP_CD,TOT_CON_AMT
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),85255,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90004,1200.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90004,600.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),90004,5.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90005,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90005,950.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90006,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90008,1250.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90010,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90010,4200.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90012,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90012,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90014,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90014,250.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),90014,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90015,1900.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90017,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90017,2150.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90017,1550.0
City Council Member,3.0,Blumenfield,Bob,3rd Pre-Election (2017-02-19 to 2017-03-01),90017,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90018,350.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90019,500.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90020,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90020,2800.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2017-01-01 to 2017-06-30),90020,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90024,3550.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90024,1200.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90025,2500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2017-01-01 to 2017-06-30),90025,300.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90026,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90026,1900.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90027,1900.0
City Council Member,3.0,Blumenfield,Bob,3rd Pre-Election (2017-02-19 to 2017-03-01),90027,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90028,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90034,1400.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),90034,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90035,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90035,250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90036,1400.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90038,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90038,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90039,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90041,100.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90041,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2017-01-01 to 2017-06-30),90045,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90046,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90046,150.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90046,750.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90048,1200.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90049,2750.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90049,1900.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90049,100.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),90049,250.0
City Council Member,3.0,Blumenfield,Bob,3rd Pre-Election (2017-02-19 to 2017-03-01),90049,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90056,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90057,250.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90064,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90064,5000.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90064,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90066,500.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90066,180.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90067,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90067,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90067,400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90068,1400.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90069,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90069,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90071,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90071,1900.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90077,1500.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90077,250.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90094,100.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90210,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90210,2500.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90210,850.0
City Council Member,3.0,Blumenfield,Bob,3rd Pre-Election (2017-02-19 to 2017-03-01),90210,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90211,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90211,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90212,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90230,250.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),90230,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90232,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90232,1700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90250,100.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90254,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90265,1650.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90266,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90266,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90272,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90272,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90290,1200.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90291,800.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90292,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2017-01-01 to 2017-06-30),90401,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90402,1650.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90403,350.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90404,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90405,1050.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90501,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90606,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90731,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90731,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90802,1400.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),90802,300.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90804,250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90806,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),90807,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),90814,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),90815,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91001,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),91001,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91011,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91101,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91103,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91105,500.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91106,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91107,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91202,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91206,150.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91207,500.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91208,150.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91301,1384.77
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91301,100.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91302,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91302,2700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91302,500.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91302,1400.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),91302,500.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91303,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91303,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91304,100.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91304,150.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91306,830.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91307,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91307,900.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91309,250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91311,2250.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91316,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91316,1450.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91316,700.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91316,100.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91324,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91325,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91326,2100.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91326,250.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91335,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91335,350.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91335,100.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),91335,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91343,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91355,250.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91356,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91356,1850.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91356,825.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91356,450.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),91356,800.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91358,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91360,600.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91361,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91364,2400.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91364,1100.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91367,1250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91367,4800.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91367,200.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2017-01-01 to 2017-06-30),91367,200.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91381,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91387,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91401,1650.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),91401,100.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91403,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91403,1700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91403,150.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91406,1650.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91406,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91406,950.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91411,700.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91416,250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91423,500.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91436,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91436,2000.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91436,500.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91436,1400.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91504,100.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91506,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91521,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91522,700.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91602,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91604,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91604,2250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91607,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),91607,450.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),91608,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),91611,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),91740,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91748,2100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),91801,500.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),92011,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92024,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),92264,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92264,250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92612,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92618,230.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92649,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),92663,700.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),92675,200.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92705,500.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92706,100.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92808,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),92866,250.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),93063,250.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),93065,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),93065,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),94111,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),94128,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),94402,700.0
City Council Member,3.0,Blumenfield,Bob,3rd Quarterly (2016-07-01 to 2016-09-30),94563,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),94598,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),94966,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Semi-Annual (2015-07-01 to 2015-12-31),95814,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),95814,700.0
City Council Member,3.0,Blumenfield,Bob,4th Quarterly (2016-10-01 to 2016-12-31),95814,700.0
City Council Member,3.0,Blumenfield,Bob,1st Pre-Election (2017-01-01 to 2017-01-21),95814,700.0
City Council Member,3.0,Blumenfield,Bob,2nd Pre-Election (2017-01-22 to 2017-02-18),95814,700.0
City Council Member,3.0,Blumenfield,Bob,1st Semi-Annual (2016-01-01 to 2016-06-30),95815,700.0
